method_key,method_label,image_id,haze_level,psnr,ssim_gaussian11,deltaE00
dehazeformer,DehazeFormer,satehaze1k_test_thick_028,thick,21.679946899414062,0.8267433047294617,7.139266014099121
dehazeformer,DehazeFormer,satehaze1k_test_thick_029,thick,21.772361755371094,0.850774884223938,7.369011878967285
dehazeformer,DehazeFormer,satehaze1k_test_thick_030,thick,21.080955505371094,0.7976327538490295,7.301023483276367
dehazeformer,DehazeFormer,satehaze1k_test_thick_031,thick,20.6215763092041,0.8044045567512512,7.668367862701416
dehazeformer,DehazeFormer,satehaze1k_test_thick_032,thick,20.561010360717773,0.7957854866981506,8.419276237487793
dehazeformer,DehazeFormer,satehaze1k_test_thick_033,thick,21.291366577148438,0.8075393438339233,7.125335693359375
dehazeformer,DehazeFormer,satehaze1k_test_thick_034,thick,21.70658302307129,0.8192927837371826,6.927534103393555
dehazeformer,DehazeFormer,satehaze1k_test_thick_035,thick,20.645315170288086,0.7928364276885986,8.099080085754395
dehazeformer,DehazeFormer,satehaze1k_test_thick_036,thick,21.69424057006836,0.8311051726341248,7.08256196975708
dehazeformer,DehazeFormer,satehaze1k_test_thick_037,thick,22.46347427368164,0.842366099357605,6.551234722137451
dehazeformer,DehazeFormer,satehaze1k_test_thick_038,thick,21.910545349121094,0.8282967209815979,6.942508220672607
dehazeformer,DehazeFormer,satehaze1k_test_thick_039,thick,21.617136001586914,0.8190484046936035,6.946380615234375
dehazeformer,DehazeFormer,satehaze1k_test_thick_040,thick,21.7702579498291,0.8036923408508301,6.859375953674316
dehazeformer,DehazeFormer,satehaze1k_test_thick_041,thick,21.43205451965332,0.8022253513336182,7.534210681915283
dehazeformer,DehazeFormer,satehaze1k_test_thick_042,thick,20.962940216064453,0.8219549059867859,7.6222453117370605
dehazeformer,DehazeFormer,satehaze1k_test_thick_043,thick,22.321308135986328,0.8468974232673645,7.006772041320801
dehazeformer,DehazeFormer,satehaze1k_test_thick_044,thick,21.875537872314453,0.8292511105537415,6.936795234680176
dehazeformer,DehazeFormer,satehaze1k_test_thick_045,thick,21.87340545654297,0.8526909947395325,7.210072994232178
psmbnet,PSMB-Net,satehaze1k_test_thin_001,thin,24.738027572631836,0.9210386276245117,6.5117106437683105
psmbnet,PSMB-Net,satehaze1k_test_thin_002,thin,24.907045364379883,0.9162864089012146,6.515685081481934
psmbnet,PSMB-Net,satehaze1k_test_thin_003,thin,22.76981544494629,0.892727255821228,6.288209915161133
psmbnet,PSMB-Net,satehaze1k_test_thin_004,thin,23.389419555664062,0.8993485569953918,6.472969055175781
psmbnet,PSMB-Net,satehaze1k_test_thin_005,thin,22.515705108642578,0.88761305809021,6.440948486328125
psmbnet,PSMB-Net,satehaze1k_test_thin_006,thin,23.218170166015625,0.9037176966667175,6.391413688659668
psmbnet,PSMB-Net,satehaze1k_test_thin_007,thin,24.548341751098633,0.9110214114189148,5.724077224731445
psmbnet,PSMB-Net,satehaze1k_test_thin_008,thin,24.34282112121582,0.9135223031044006,6.216350555419922
psmbnet,PSMB-Net,satehaze1k_test_thin_009,thin,22.21027374267578,0.890829861164093,6.588443756103516
psmbnet,PSMB-Net,satehaze1k_test_thin_010,thin,22.129920959472656,0.8794965147972107,6.681316375732422
psmbnet,PSMB-Net,satehaze1k_test_thin_011,thin,22.65150260925293,0.8937988877296448,6.326815128326416
psmbnet,PSMB-Net,satehaze1k_test_thin_012,thin,22.690521240234375,0.8885314464569092,6.310845375061035
psmbnet,PSMB-Net,satehaze1k_test_thin_013,thin,22.322446823120117,0.8830339312553406,6.576719284057617
psmbnet,PSMB-Net,satehaze1k_test_thin_014,thin,23.608362197875977,0.9061788320541382,5.728518962860107
psmbnet,PSMB-Net,satehaze1k_test_thin_015,thin,24.885955810546875,0.9228383898735046,6.4635210037231445
psmbnet,PSMB-Net,satehaze1k_test_thin_016,thin,23.288623809814453,0.9074937105178833,5.899613380432129
psmbnet,PSMB-Net,satehaze1k_test_thin_017,thin,24.009990692138672,0.9039971232414246,6.292901992797852
psmbnet,PSMB-Net,satehaze1k_test_thin_018,thin,23.802692413330078,0.8971945643424988,5.819080352783203
psmbnet,PSMB-Net,satehaze1k_test_thin_019,thin,22.265928268432617,0.9011749029159546,6.485831260681152
psmbnet,PSMB-Net,satehaze1k_test_thin_020,thin,23.321266174316406,0.8971802592277527,6.59718132019043
psmbnet,PSMB-Net,satehaze1k_test_thin_021,thin,24.305532455444336,0.9039703011512756,6.01739501953125
psmbnet,PSMB-Net,satehaze1k_test_thin_022,thin,22.751174926757812,0.9045431017875671,6.55398416519165
psmbnet,PSMB-Net,satehaze1k_test_thin_023,thin,24.596534729003906,0.9126285314559937,6.487936496734619
psmbnet,PSMB-Net,satehaze1k_test_thin_024,thin,23.81247329711914,0.902379035949707,6.240366458892822
psmbnet,PSMB-Net,satehaze1k_test_thin_025,thin,24.527664184570312,0.9010297656059265,6.144181728363037
psmbnet,PSMB-Net,satehaze1k_test_thin_026,thin,23.473186492919922,0.9030324816703796,5.794395923614502
psmbnet,PSMB-Net,satehaze1k_test_thin_027,thin,24.964942932128906,0.9164541959762573,6.463040828704834
psmbnet,PSMB-Net,satehaze1k_test_thin_028,thin,24.080005645751953,0.8931713104248047,6.067480087280273
psmbnet,PSMB-Net,satehaze1k_test_thin_029,thin,22.535301208496094,0.8894306421279907,6.628714561462402
psmbnet,PSMB-Net,satehaze1k_test_thin_030,thin,23.5086612701416,0.8973040580749512,6.33729362487793
psmbnet,PSMB-Net,satehaze1k_test_thin_031,thin,23.31524658203125,0.8910861611366272,5.976715087890625
psmbnet,PSMB-Net,satehaze1k_test_thin_032,thin,24.19684410095215,0.9147288799285889,5.5075483322143555
psmbnet,PSMB-Net,satehaze1k_test_thin_033,thin,23.664762496948242,0.8934846520423889,6.004478454589844
psmbnet,PSMB-Net,satehaze1k_test_thin_034,thin,23.975276947021484,0.9034773111343384,5.935263633728027
psmbnet,PSMB-Net,satehaze1k_test_thin_035,thin,22.287397384643555,0.889848530292511,6.436269283294678
psmbnet,PSMB-Net,satehaze1k_test_thin_036,thin,23.021522521972656,0.8989309072494507,6.091662883758545
psmbnet,PSMB-Net,satehaze1k_test_thin_037,thin,21.39052391052246,0.8766646385192871,7.109364032745361
psmbnet,PSMB-Net,satehaze1k_test_thin_038,thin,23.481674194335938,0.912510097026825,5.835677623748779
psmbnet,PSMB-Net,satehaze1k_test_thin_039,thin,23.3436279296875,0.8877264857292175,6.376443386077881
psmbnet,PSMB-Net,satehaze1k_test_thin_040,thin,22.968021392822266,0.9010962843894958,6.665348529815674
psmbnet,PSMB-Net,satehaze1k_test_thin_041,thin,23.246631622314453,0.9013843536376953,5.86082649230957
psmbnet,PSMB-Net,satehaze1k_test_thin_042,thin,23.079347610473633,0.9039434790611267,6.528036594390869
psmbnet,PSMB-Net,satehaze1k_test_thin_043,thin,23.14180564880371,0.9082728624343872,6.013185501098633
psmbnet,PSMB-Net,satehaze1k_test_thin_044,thin,23.515756607055664,0.9134136438369751,5.852350234985352
psmbnet,PSMB-Net,satehaze1k_test_thin_045,thin,22.740747451782227,0.8923701643943787,6.275125026702881
psmbnet,PSMB-Net,satehaze1k_test_moderate_001,moderate,27.338329315185547,0.933632493019104,5.2988715171813965
psmbnet,PSMB-Net,satehaze1k_test_moderate_002,moderate,28.113006591796875,0.9394162893295288,4.224013328552246
psmbnet,PSMB-Net,satehaze1k_test_moderate_003,moderate,28.17401123046875,0.9562773704528809,3.993715763092041
psmbnet,PSMB-Net,satehaze1k_test_moderate_004,moderate,27.30238151550293,0.9426497220993042,5.070069313049316
psmbnet,PSMB-Net,satehaze1k_test_moderate_005,moderate,26.9383544921875,0.9410204291343689,5.1193766593933105
psmbnet,PSMB-Net,satehaze1k_test_moderate_006,moderate,28.39472770690918,0.9530953168869019,3.8344364166259766
psmbnet,PSMB-Net,satehaze1k_test_moderate_007,moderate,28.50400161743164,0.9533380270004272,4.61904764175415
psmbnet,PSMB-Net,satehaze1k_test_moderate_008,moderate,27.800025939941406,0.9465883374214172,3.872676372528076
psmbnet,PSMB-Net,satehaze1k_test_moderate_009,moderate,25.83552360534668,0.9444503784179688,5.134332656860352
psmbnet,PSMB-Net,satehaze1k_test_moderate_010,moderate,27.896671295166016,0.9567141532897949,4.567850589752197
psmbnet,PSMB-Net,satehaze1k_test_moderate_011,moderate,25.53352165222168,0.931404173374176,4.999271392822266
psmbnet,PSMB-Net,satehaze1k_test_moderate_012,moderate,29.269550323486328,0.9636908769607544,4.038509845733643
psmbnet,PSMB-Net,satehaze1k_test_moderate_013,moderate,28.955774307250977,0.963494598865509,4.149287223815918
psmbnet,PSMB-Net,satehaze1k_test_moderate_014,moderate,28.11184310913086,0.9528594017028809,4.4476728439331055
psmbnet,PSMB-Net,satehaze1k_test_moderate_015,moderate,27.960792541503906,0.9334739446640015,4.497212886810303
psmbnet,PSMB-Net,satehaze1k_test_moderate_016,moderate,27.7517032623291,0.9457477927207947,4.493032932281494
psmbnet,PSMB-Net,satehaze1k_test_moderate_017,moderate,28.687278747558594,0.953382670879364,4.0616936683654785
psmbnet,PSMB-Net,satehaze1k_test_moderate_018,moderate,26.266433715820312,0.9408377408981323,4.387992858886719
psmbnet,PSMB-Net,satehaze1k_test_moderate_019,moderate,27.4309139251709,0.9405512809753418,4.454270362854004
psmbnet,PSMB-Net,satehaze1k_test_moderate_020,moderate,27.409961700439453,0.9230110049247742,4.527487277984619
psmbnet,PSMB-Net,satehaze1k_test_moderate_021,moderate,24.992019653320312,0.9421511292457581,5.405230522155762
