method_key,method_label,image_id,haze_level,psnr,ssim_gaussian11,deltaE00
trinitynet_review2026,Trinity-Net,rrshid_test_0061_1869,moderate,17.757661819458008,0.25877925753593445,10.805303573608398
trinitynet_review2026,Trinity-Net,rrshid_test_0062_1873,moderate,18.539329528808594,0.30422359704971313,9.607928276062012
trinitynet_review2026,Trinity-Net,rrshid_test_0063_1899,moderate,15.603206634521484,0.389604389667511,13.30776309967041
trinitynet_review2026,Trinity-Net,rrshid_test_0064_1900,moderate,21.0575008392334,0.6372426152229309,9.131993293762207
trinitynet_review2026,Trinity-Net,rrshid_test_0065_1929,moderate,17.038211822509766,0.27334558963775635,11.449296951293945
trinitynet_review2026,Trinity-Net,rrshid_test_0066_193,moderate,22.000734329223633,0.7257214784622192,8.954540252685547
trinitynet_review2026,Trinity-Net,rrshid_test_0067_1931,moderate,19.04079818725586,0.2005046159029007,8.979135513305664
trinitynet_review2026,Trinity-Net,rrshid_test_0068_1935,moderate,19.6439208984375,0.4933962821960449,8.438007354736328
trinitynet_review2026,Trinity-Net,rrshid_test_0069_1961,moderate,19.121726989746094,0.61431485414505,9.2142972946167
trinitynet_review2026,Trinity-Net,rrshid_test_0070_1985,moderate,16.2979736328125,0.3592950701713562,13.92811393737793
trinitynet_review2026,Trinity-Net,rrshid_test_0071_1989,moderate,18.506227493286133,0.4749840199947357,10.024152755737305
trinitynet_review2026,Trinity-Net,rrshid_test_0072_2040,moderate,18.05926513671875,0.6751105189323425,10.009565353393555
trinitynet_review2026,Trinity-Net,rrshid_test_0073_2041,moderate,20.7752685546875,0.7591294050216675,7.131958484649658
trinitynet_review2026,Trinity-Net,rrshid_test_0074_2044,moderate,13.206348419189453,0.49325862526893616,17.48443603515625
trinitynet_review2026,Trinity-Net,rrshid_test_0075_2049,moderate,20.135202407836914,0.5261483192443848,7.684844970703125
trinitynet_review2026,Trinity-Net,rrshid_test_0076_2060,moderate,25.066890716552734,0.6656196117401123,5.144598960876465
trinitynet_review2026,Trinity-Net,rrshid_test_0077_2061,moderate,23.932504653930664,0.6303657293319702,5.837213516235352
trinitynet_review2026,Trinity-Net,rrshid_test_0078_2106,moderate,20.721221923828125,0.6374371647834778,7.205132484436035
trinitynet_review2026,Trinity-Net,rrshid_test_0079_2107,moderate,21.81380844116211,0.6401693224906921,6.607296466827393
trinitynet_review2026,Trinity-Net,rrshid_test_0080_2108,moderate,23.539030075073242,0.5692176818847656,5.200603485107422
trinitynet_review2026,Trinity-Net,rrshid_test_0081_2116,moderate,22.830411911010742,0.6366969347000122,6.231118679046631
trinitynet_review2026,Trinity-Net,rrshid_test_0082_2132,moderate,22.77467918395996,0.6150413155555725,6.40144157409668
trinitynet_review2026,Trinity-Net,rrshid_test_0083_2143,moderate,21.51335906982422,0.6340275406837463,6.781679630279541
trinitynet_review2026,Trinity-Net,rrshid_test_0084_2146,moderate,14.105769157409668,0.44416502118110657,15.597654342651367
trinitynet_review2026,Trinity-Net,rrshid_test_0085_2174,moderate,24.0591983795166,0.6623465418815613,5.084871292114258
trinitynet_review2026,Trinity-Net,rrshid_test_0086_2236,moderate,23.019695281982422,0.5903556942939758,5.617802143096924
trinitynet_review2026,Trinity-Net,rrshid_test_0087_2237,moderate,24.13779067993164,0.588027834892273,5.249916076660156
trinitynet_review2026,Trinity-Net,rrshid_test_0088_2261,moderate,21.396114349365234,0.6830379366874695,6.676356315612793
trinitynet_review2026,Trinity-Net,rrshid_test_0089_2297,moderate,11.695457458496094,0.45244675874710083,18.393875122070312
trinitynet_review2026,Trinity-Net,rrshid_test_0090_2299,moderate,16.062213897705078,0.5708972215652466,13.304553031921387
trinitynet_review2026,Trinity-Net,rrshid_test_0091_2313,moderate,21.804656982421875,0.5542226433753967,8.47521686553955
trinitynet_review2026,Trinity-Net,rrshid_test_0092_2331,moderate,21.950313568115234,0.5804178714752197,8.409384727478027
trinitynet_review2026,Trinity-Net,rrshid_test_0093_2350,moderate,22.053028106689453,0.5761926770210266,8.088637351989746
trinitynet_review2026,Trinity-Net,rrshid_test_0094_2386,moderate,22.895166397094727,0.5827442407608032,6.573444843292236
trinitynet_review2026,Trinity-Net,rrshid_test_0095_2405,moderate,21.861278533935547,0.5893228054046631,8.134231567382812
trinitynet_review2026,Trinity-Net,rrshid_test_0096_2408,moderate,18.449081420898438,0.6446496844291687,10.47791576385498
trinitynet_review2026,Trinity-Net,rrshid_test_0097_2427,moderate,16.060073852539062,0.6596335172653198,14.580907821655273
trinitynet_review2026,Trinity-Net,rrshid_test_0098_2434,moderate,20.255931854248047,0.6141496300697327,9.13690185546875
trinitynet_review2026,Trinity-Net,rrshid_test_0099_2444,moderate,19.50693702697754,0.7495079636573792,10.671605110168457
trinitynet_review2026,Trinity-Net,rrshid_test_0100_2446,moderate,18.066904067993164,0.7270853519439697,12.714746475219727
trinitynet_review2026,Trinity-Net,rrshid_test_0101_2447,moderate,17.026714324951172,0.703210175037384,13.611785888671875
trinitynet_review2026,Trinity-Net,rrshid_test_0102_2474,moderate,18.544370651245117,0.7440953850746155,12.386408805847168
trinitynet_review2026,Trinity-Net,rrshid_test_0103_2483,moderate,16.598093032836914,0.644549548625946,13.315122604370117
trinitynet_review2026,Trinity-Net,rrshid_test_0104_2505,moderate,23.520389556884766,0.7722479104995728,5.77922248840332
trinitynet_review2026,Trinity-Net,rrshid_test_0105_2550,moderate,24.34637451171875,0.7960214018821716,9.164522171020508
trinitynet_review2026,Trinity-Net,rrshid_test_0106_2561,moderate,23.694658279418945,0.7342107892036438,5.391998291015625
trinitynet_review2026,Trinity-Net,rrshid_test_0107_2583,moderate,19.937116622924805,0.5454961061477661,9.088323593139648
trinitynet_review2026,Trinity-Net,rrshid_test_0108_2585,moderate,22.741262435913086,0.7835726737976074,7.600046634674072
trinitynet_review2026,Trinity-Net,rrshid_test_0109_2615,moderate,19.286754608154297,0.6549760103225708,10.56908130645752
trinitynet_review2026,Trinity-Net,rrshid_test_0110_2637,moderate,18.852155685424805,0.6435277462005615,11.044092178344727
trinitynet_review2026,Trinity-Net,rrshid_test_0111_2650,moderate,22.580020904541016,0.6493558883666992,7.871671199798584
trinitynet_review2026,Trinity-Net,rrshid_test_0112_2689,moderate,16.408462524414062,0.5715540647506714,13.676193237304688
trinitynet_review2026,Trinity-Net,rrshid_test_0113_2691,moderate,19.542823791503906,0.6243375539779663,11.681597709655762
trinitynet_review2026,Trinity-Net,rrshid_test_0114_2719,moderate,20.607864379882812,0.4824523329734802,7.570461273193359
trinitynet_review2026,Trinity-Net,rrshid_test_0115_2720,moderate,18.87606430053711,0.39352160692214966,9.664740562438965
trinitynet_review2026,Trinity-Net,rrshid_test_0116_2790,moderate,19.768903732299805,0.41412580013275146,9.076271057128906
trinitynet_review2026,Trinity-Net,rrshid_test_0117_2791,moderate,18.88981056213379,0.3688344359397888,9.906557083129883
